GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQTR1,EMP
Geographic identifier code,Id2,Geographic area name,2007 NAICS code,Meaning of 2007 NAICS code,Type of operation or tax status code,Meaning of Type of operation or tax status code,Firm concentration code,Meaning of Firm concentration code,Year,Number of establishments,"Receipts/Revenue ($1,000)","Sales, receipts, or revenue from concentration of largest firms as percent of total sales, receipts, or revenue (%)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of paid employees for pay period including March 12
0100000US,,United States,5411102,Legal aid societies and similar legal services,A,All establishments,820,20 largest firms,2007,203,722483,26.7,347193,85664,6042
0100000US,,United States,5411102,Legal aid societies and similar legal services,A,All establishments,850,50 largest firms,2007,375,1087775,40.2,530903,128078,9246
0100000US,,United States,5411102,Legal aid societies and similar legal services,Y,Establishments exempt from federal income tax,001,All firms,2007,2236,2708307,100.0,1369543,329294,27374
0100000US,,United States,5411102,Legal aid societies and similar legal services,Y,Establishments exempt from federal income tax,804,4 largest firms,2007,34,378705,14.0,202999,50872,3341
0100000US,,United States,5411102,Legal aid societies and similar legal services,Y,Establishments exempt from federal income tax,808,8 largest firms,2007,82,492037,18.2,239601,59809,3974
0100000US,,United States,5411102,Legal aid societies and similar legal services,Y,Establishments exempt from federal income tax,820,20 largest firms,2007,203,722483,26.7,347193,85664,6042
0100000US,,United States,5411102,Legal aid societies and similar legal services,Y,Establishments exempt from federal income tax,850,50 largest firms,2007,375,1087775,40.2,530903,128078,9246
0100000US,,United States,54119,Other legal services,A,All establishments,001,All firms,2007,15280,11628458,100.0,4038207,1032296,96025
0100000US,,United States,54119,Other legal services,A,All establishments,804,4 largest firms,2007,470,1927874,16.6,441261,134612,6251
0100000US,,United States,54119,Other legal services,A,All establishments,808,8 largest firms,2007,681,2535591,21.8,639785,190748,10238
0100000US,,United States,54119,Other legal services,A,All establishments,820,20 largest firms,2007,960,3374071,29.0,921912,262383,15857
0100000US,,United States,54119,Other legal services,A,All establishments,850,50 largest firms,2007,1385,4275178,36.8,1226476,342385,21681
0100000US,,United States,54119,Other legal services,T,Establishments subject to federal income tax,001,All firms,2007,15280,11628458,100.0,4038207,1032296,96025
0100000US,,United States,54119,Other legal services,T,Establishments subject to federal income tax,804,4 largest firms,2007,470,1927874,16.6,441261,134612,6251
0100000US,,United States,54119,Other legal services,T,Establishments subject to federal income tax,808,8 largest firms,2007,681,2535591,21.8,639785,190748,10238
0100000US,,United States,54119,Other legal services,T,Establishments subject to federal income tax,820,20 largest firms,2007,960,3374071,29.0,921912,262383,15857
0100000US,,United States,54119,Other legal services,T,Establishments subject to federal income tax,850,50 largest firms,2007,1385,4275178,36.8,1226476,342385,21681
0100000US,,United States,541191,Title abstract and settlement offices,A,All establishments,001,All firms,2007,12460,8757829,100.0,3198257,835759,77310
0100000US,,United States,541191,Title abstract and settlement offices,A,All establishments,804,4 largest firms,2007,636,1741292,19.9,523218,157054,7530
0100000US,,United States,541191,Title abstract and settlement offices,A,All establishments,808,8 largest firms,2007,744,2124848,24.3,638460,191738,9967
0100000US,,United States,541191,Title abstract and settlement offices,A,All establishments,820,20 largest firms,2007,1153,2651224,30.3,826632,241304,14264
0100000US,,United States,541191,Title abstract and settlement offices,A,All establishments,850,50 largest firms,2007,1430,3283056,37.5,1026300,294283,18533
0100000US,,United States,541191,Title abstract and settlement offices,T,Establishments subject to federal income tax,001,All firms,2007,12460,8757829,100.0,3198257,835759,77310
0100000US,,United States,541191,Title abstract and settlement offices,T,Establishments subject to federal income tax,804,4 largest firms,2007,636,1741292,19.9,523218,157054,7530
0100000US,,United States,541191,Title abstract and settlement offices,T,Establishments subject to federal income tax,808,8 largest firms,2007,744,2124848,24.3,638460,191738,9967
0100000US,,United States,541191,Title abstract and settlement offices,T,Establishments subject to federal income tax,820,20 largest firms,2007,1153,2651224,30.3,826632,241304,14264
0100000US,,United States,541191,Title abstract and settlement offices,T,Establishments subject to federal income tax,850,50 largest firms,2007,1430,3283056,37.5,1026300,294283,18533
0100000US,,United States,541199,All other legal services,A,All establishments,001,All firms,2007,2820,2870629,100.0,839950,196537,18715
0100000US,,United States,541199,All other legal services,A,All establishments,804,4 largest firms,2007,24,732386,25.5,133236,32537,2446
