GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQTR1,EMP
Geographic identifier code,Id2,Geographic area name,2007 NAICS code,Meaning of 2007 NAICS code,Firm concentration code,Meaning of Firm concentration code,Year,Number of establishments,"Revenue ($1,000)","Sales, receipts, or revenue from concentration of largest firms as percent of total sales, receipts, or revenue (%)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of paid employees for pay period including March 12
0100000US,,United States,532210,Consumer electronics and appliances rental,850,50 largest firms,2007,4448,3689849,87.7,797342,200197,23210
0100000US,,United States,53222,Formal wear and costume rental,001,All firms,2007,1997,975859,100.0,188004,41681,10535
0100000US,,United States,53222,Formal wear and costume rental,804,4 largest firms,2007,627,536064,54.9,58969,12822,3202
0100000US,,United States,53222,Formal wear and costume rental,808,8 largest firms,2007,729,580019,59.4,71713,15733,3872
0100000US,,United States,53222,Formal wear and costume rental,820,20 largest firms,2007,845,655019,67.1,99171,21697,5008
0100000US,,United States,53222,Formal wear and costume rental,850,50 largest firms,2007,951,729233,74.7,123251,26790,6210
0100000US,,United States,532220,Formal wear and costume rental,001,All firms,2007,1997,975859,100.0,188004,41681,10535
0100000US,,United States,532220,Formal wear and costume rental,804,4 largest firms,2007,627,536064,54.9,58969,12822,3202
0100000US,,United States,532220,Formal wear and costume rental,808,8 largest firms,2007,729,580019,59.4,71713,15733,3872
0100000US,,United States,532220,Formal wear and costume rental,820,20 largest firms,2007,845,655019,67.1,99171,21697,5008
0100000US,,United States,532220,Formal wear and costume rental,850,50 largest firms,2007,951,729233,74.7,123251,26790,6210
0100000US,,United States,53223,Video tape and disc rental,001,All firms,2007,16237,9262214,100.0,1732671,423365,128103
0100000US,,United States,53223,Video tape and disc rental,804,4 largest firms,2007,9893,7165612,77.4,1314241,317485,88902
0100000US,,United States,53223,Video tape and disc rental,808,8 largest firms,2007,9897,7515803,81.1,1348972,324245,89415
0100000US,,United States,53223,Video tape and disc rental,820,20 largest firms,2007,10211,7755844,83.7,1388476,334134,93406
0100000US,,United States,53223,Video tape and disc rental,850,50 largest firms,2007,10559,7953032,85.9,1428972,344983,97463
0100000US,,United States,532230,Video tape and disc rental,001,All firms,2007,16237,9262214,100.0,1732671,423365,128103
0100000US,,United States,532230,Video tape and disc rental,804,4 largest firms,2007,9893,7165612,77.4,1314241,317485,88902
0100000US,,United States,532230,Video tape and disc rental,808,8 largest firms,2007,9897,7515803,81.1,1348972,324245,89415
0100000US,,United States,532230,Video tape and disc rental,820,20 largest firms,2007,10211,7755844,83.7,1388476,334134,93406
0100000US,,United States,532230,Video tape and disc rental,850,50 largest firms,2007,10559,7953032,85.9,1428972,344983,97463
0100000US,,United States,53229,Other consumer goods rental,001,All firms,2007,9346,10306790,100.0,2637508,604012,81751
0100000US,,United States,53229,Other consumer goods rental,804,4 largest firms,2007,2325,3919270,38.0,748175,181076,18761
0100000US,,United States,53229,Other consumer goods rental,808,8 largest firms,2007,2696,4771856,46.3,975961,235769,24182
0100000US,,United States,53229,Other consumer goods rental,820,20 largest firms,2007,3119,5413054,52.5,1145002,275284,28457
0100000US,,United States,53229,Other consumer goods rental,850,50 largest firms,2007,3271,5920366,57.4,1299142,310002,32613
0100000US,,United States,532291,Home health equipment rental,001,All firms,2007,3762,5876846,100.0,1275757,307532,33001
0100000US,,United States,532291,Home health equipment rental,804,4 largest firms,2007,2322,3912368,66.6,747261,180847,18742
0100000US,,United States,532291,Home health equipment rental,808,8 largest firms,2007,2606,4430575,75.4,865155,210227,21586
0100000US,,United States,532291,Home health equipment rental,820,20 largest firms,2007,2755,4705034,80.1,929163,226454,23227
0100000US,,United States,532291,Home health equipment rental,850,50 largest firms,2007,2897,4995495,85.0,1006774,243980,25285
0100000US,,United States,532292,Recreational goods rental,001,All firms,2007,1722,683457,100.0,165803,37055,9268
0100000US,,United States,532292,Recreational goods rental,804,4 largest firms,2007,33,48052,7.0,11074,3791,932
0100000US,,United States,532292,Recreational goods rental,808,8 largest firms,2007,41,79046,11.6,16586,5034,1314
0100000US,,United States,532292,Recreational goods rental,820,20 largest firms,2007,58,136822,20.0,29781,8068,1746
0100000US,,United States,532292,Recreational goods rental,850,50 largest firms,2007,93,213883,31.3,48189,11677,2347
0100000US,,United States,532299,All other consumer goods rental,001,All firms,2007,3862,3746487,100.0,1195948,259425,39482
0100000US,,United States,532299,All other consumer goods rental,804,4 largest firms,2007,315,619910,16.5,190317,43382,4413
0100000US,,United States,532299,All other consumer goods rental,808,8 largest firms,2007,409,836557,22.3,236491,54585,5789
0100000US,,United States,532299,All other consumer goods rental,820,20 largest firms,2007,465,1074178,28.7,326951,74479,8273
0100000US,,United States,532299,All other consumer goods rental,850,50 largest firms,2007,565,1406157,37.5,444359,99486,11536
0100000US,,United States,5323,General rental centers,001,All firms,2007,4730,4248965,100.0,870125,203587,29810
0100000US,,United States,5323,General rental centers,804,4 largest firms,2007,1059,1562687,36.8,181472,46752,7211
0100000US,,United States,5323,General rental centers,808,8 largest firms,2007,1127,1675153,39.4,206151,53095,7825
0100000US,,United States,5323,General rental centers,820,20 largest firms,2007,1189,1825097,43.0,236706,60318,8548
0100000US,,United States,5323,General rental centers,850,50 largest firms,2007,1300,2039754,48.0,291065,72841,9878
0100000US,,United States,53231,General rental centers,001,All firms,2007,4730,4248965,100.0,870125,203587,29810
0100000US,,United States,53231,General rental centers,804,4 largest firms,2007,1059,1562687,36.8,181472,46752,7211
0100000US,,United States,53231,General rental centers,808,8 largest firms,2007,1127,1675153,39.4,206151,53095,7825
0100000US,,United States,53231,General rental centers,820,20 largest firms,2007,1189,1825097,43.0,236706,60318,8548
0100000US,,United States,53231,General rental centers,850,50 largest firms,2007,1300,2039754,48.0,291065,72841,9878
0100000US,,United States,532310,General rental centers,001,All firms,2007,4730,4248965,100.0,870125,203587,29810
0100000US,,United States,532310,General rental centers,804,4 largest firms,2007,1059,1562687,36.8,181472,46752,7211
0100000US,,United States,532310,General rental centers,808,8 largest firms,2007,1127,1675153,39.4,206151,53095,7825
0100000US,,United States,532310,General rental centers,820,20 largest firms,2007,1189,1825097,43.0,236706,60318,8548
0100000US,,United States,532310,General rental centers,850,50 largest firms,2007,1300,2039754,48.0,291065,72841,9878
0100000US,,United States,5324,Commercial and industrial machinery and equipment rental and leasing,001,All firms,2007,14245,47703110,100.0,8558309,2065202,161590
0100000US,,United States,5324,Commercial and industrial machinery and equipment rental and leasing,804,4 largest firms,2007,1494,10896734,22.8,1330323,332669,22082
0100000US,,United States,5324,Commercial and industrial machinery and equipment rental and leasing,808,8 largest firms,2007,2032,15768904,33.1,2022085,509846,33276
0100000US,,United States,5324,Commercial and industrial machinery and equipment rental and leasing,820,20 largest firms,2007,2894,20663626,43.3,2678799,671763,45095
0100000US,,United States,5324,Commercial and industrial machinery and equipment rental and leasing,850,50 largest firms,2007,4113,26018461,54.5,3709840,921237,61878
0100000US,,United States,53241,"Construction, transportation, mining, and forestry machinery and equipment rental and leasing",001,All firms,2007,5476,26129435,100.0,3847156,960517,63783
0100000US,,United States,53241,"Construction, transportation, mining, and forestry machinery and equipment rental and leasing",804,4 largest firms,2007,1152,10529114,40.3,1152205,290973,17810
0100000US,,United States,53241,"Construction, transportation, mining, and forestry machinery and equipment rental and leasing",808,8 largest firms,2007,1494,13468236,51.5,1494206,383940,23376
0100000US,,United States,53241,"Construction, transportation, mining, and forestry machinery and equipment rental and leasing",820,20 largest firms,2007,1734,16047540,61.4,1882836,491429,28440
0100000US,,United States,53241,"Construction, transportation, mining, and forestry machinery and equipment rental and leasing",850,50 largest firms,2007,1887,18548720,71.0,2228897,579921,33351
0100000US,,United States,532411,"Commercial air, rail, and water transportation equipment rental and leasing",001,All firms,2007,750,9063582,100.0,463149,137713,5123
0100000US,,United States,532411,"Commercial air, rail, and water transportation equipment rental and leasing",804,4 largest firms,2007,8,6270002,69.2,104246,33278,545
0100000US,,United States,532411,"Commercial air, rail, and water transportation equipment rental and leasing",808,8 largest firms,2007,62,7049576,77.8,168874,58456,1185
0100000US,,United States,532411,"Commercial air, rail, and water transportation equipment rental and leasing",820,20 largest firms,2007,83,7995664,88.2,279445,92386,2262
0100000US,,United States,532411,"Commercial air, rail, and water transportation equipment rental and leasing",850,50 largest firms,2007,151,8535303,94.2,353869,110937,2927
0100000US,,United States,5324111,Commercial vessel rental and leasing without crew,001,All firms,2007,139,468895,100.0,72132,17457,1024
0100000US,,United States,5324111,Commercial vessel rental and leasing without crew,804,4 largest firms,2007,7,257921,55.0,29743,8563,444
0100000US,,United States,5324111,Commercial vessel rental and leasing without crew,808,8 largest firms,2007,11,320688,68.4,41574,9526,490
0100000US,,United States,5324111,Commercial vessel rental and leasing without crew,820,20 largest firms,2007,25,388055,82.8,52458,11957,597
0100000US,,United States,5324111,Commercial vessel rental and leasing without crew,850,50 largest firms,2007,55,442076,94.3,64523,15705,835
0100000US,,United States,5324112,Railroad car rental and leasing,001,All firms,2007,128,2306767,100.0,184791,60703,1878
0100000US,,United States,5324112,Railroad car rental and leasing,804,4 largest firms,2007,10,1632198,70.8,91216,35222,784
0100000US,,United States,5324112,Railroad car rental and leasing,808,8 largest firms,2007,21,1914726,83.0,145269,50501,1313
0100000US,,United States,5324112,Railroad car rental and leasing,820,20 largest firms,2007,63,2200720,95.4,168704,57248,1600
0100000US,,United States,5324112,Railroad car rental and leasing,850,50 largest firms,2007,93,2298138,99.6,181393,59871,1790
0100000US,,United States,5324119,Aircraft rental and leasing,001,All firms,2007,483,6287920,100.0,206226,59553,2221
0100000US,,United States,5324119,Aircraft rental and leasing,804,4 largest firms,2007,49,5350980,85.1,77420,23136,390
0100000US,,United States,5324119,Aircraft rental and leasing,808,8 largest firms,2007,53,5761492,91.6,106035,33774,555
0100000US,,United States,5324119,Aircraft rental and leasing,820,20 largest firms,2007,71,5983691,95.2,143143,44188,848
0100000US,,United States,5324119,Aircraft rental and leasing,850,50 largest firms,2007,101,6101445,97.0,168764,51146,1214
0100000US,,United States,532412,"Construction, mining, and forestry machinery and equipment rental and leasing",001,All firms,2007,4726,17065853,100.0,3384007,822804,58660
0100000US,,United States,532412,"Construction, mining, and forestry machinery and equipment rental and leasing",804,4 largest firms,2007,1409,7128346,41.8,1334755,339264,21663
0100000US,,United States,532412,"Construction, mining, and forestry machinery and equipment rental and leasing",808,8 largest firms,2007,1595,8254406,48.4,1573303,399131,25588
0100000US,,United States,532412,"Construction, mining, and forestry machinery and equipment rental and leasing",820,20 largest firms,2007,1731,9841044,57.7,1869834,471579,29700
0100000US,,United States,532412,"Construction, mining, and forestry machinery and equipment rental and leasing",850,50 largest firms,2007,1886,11397884,66.8,2125347,532719,33711
0100000US,,United States,5324121,Rental and leasing of heavy construction equipment without operators,001,All firms,2007,3847,12448531,100.0,2409174,590532,42840
0100000US,,United States,5324121,Rental and leasing of heavy construction equipment without operators,804,4 largest firms,2007,1383,6277766,50.4,1239226,312848,20208
0100000US,,United States,5324121,Rental and leasing of heavy construction equipment without operators,808,8 largest firms,2007,1494,7145291,57.4,1398707,354641,22956
0100000US,,United States,5324121,Rental and leasing of heavy construction equipment without operators,820,20 largest firms,2007,1573,8045364,64.6,1505626,379785,24748
0100000US,,United States,5324121,Rental and leasing of heavy construction equipment without operators,850,50 largest firms,2007,1689,9086494,73.0,1706361,427764,27773
0100000US,,United States,5324129,Oilfield and well drilling equipment rental and leasing,001,All firms,2007,879,4617322,100.0,974833,232272,15820
0100000US,,United States,5324129,Oilfield and well drilling equipment rental and leasing,804,4 largest firms,2007,167,1849513,40.1,299647,75492,4103
0100000US,,United States,5324129,Oilfield and well drilling equipment rental and leasing,808,8 largest firms,2007,192,2293006,49.7,399258,97335,5748
0100000US,,United States,5324129,Oilfield and well drilling equipment rental and leasing,820,20 largest firms,2007,259,2902831,62.9,553558,135381,7974
0100000US,,United States,5324129,Oilfield and well drilling equipment rental and leasing,850,50 largest firms,2007,329,3516771,76.2,710398,172890,10536
0100000US,,United States,53242,Office machinery and equipment rental and leasing,001,All firms,2007,826,2137619,100.0,369012,87871,6041
0100000US,,United States,53242,Office machinery and equipment rental and leasing,804,4 largest firms,2007,72,654507,30.6,80412,14032,629
0100000US,,United States,53242,Office machinery and equipment rental and leasing,808,8 largest firms,2007,115,889410,41.6,113109,23585,1322
0100000US,,United States,53242,Office machinery and equipment rental and leasing,820,20 largest firms,2007,154,1198451,56.1,153650,33685,2003
0100000US,,United States,53242,Office machinery and equipment rental and leasing,850,50 largest firms,2007,203,1572984,73.6,226599,54129,2998
0100000US,,United States,532420,Office machinery and equipment rental and leasing,001,All firms,2007,826,2137619,100.0,369012,87871,6041
0100000US,,United States,532420,Office machinery and equipment rental and leasing,804,4 largest firms,2007,72,654507,30.6,80412,14032,629
0100000US,,United States,532420,Office machinery and equipment rental and leasing,808,8 largest firms,2007,115,889410,41.6,113109,23585,1322
0100000US,,United States,532420,Office machinery and equipment rental and leasing,820,20 largest firms,2007,154,1198451,56.1,153650,33685,2003
0100000US,,United States,532420,Office machinery and equipment rental and leasing,850,50 largest firms,2007,203,1572984,73.6,226599,54129,2998
0100000US,,United States,5324201,Office machine rental and leasing,001,All firms,2007,378,546112,100.0,116478,30842,2640
0100000US,,United States,5324201,Office machine rental and leasing,804,4 largest firms,2007,32,138188,25.3,28986,7592,679
0100000US,,United States,5324201,Office machine rental and leasing,808,8 largest firms,2007,44,207707,38.0,37135,9555,873
0100000US,,United States,5324201,Office machine rental and leasing,820,20 largest firms,2007,93,329600,60.4,64214,17762,1265
0100000US,,United States,5324201,Office machine rental and leasing,850,50 largest firms,2007,126,443123,81.1,89266,23977,1840
0100000US,,United States,5324209,Computer rental and leasing,001,All firms,2007,448,1591507,100.0,252534,57029,3401
0100000US,,United States,5324209,Computer rental and leasing,804,4 largest firms,2007,72,654507,41.1,80412,14032,629
0100000US,,United States,5324209,Computer rental and leasing,808,8 largest firms,2007,104,873950,54.9,98761,19824,905
0100000US,,United States,5324209,Computer rental and leasing,820,20 largest firms,2007,121,1113527,70.0,137783,30321,1440
0100000US,,United States,5324209,Computer rental and leasing,850,50 largest firms,2007,161,1370344,86.1,188633,42824,2175
0100000US,,United States,53249,Other commercial and industrial machinery and equipment rental and leasing,001,All firms,2007,7943,19436056,100.0,4342141,1016814,91766
0100000US,,United States,53249,Other commercial and industrial machinery and equipment rental and leasing,804,4 largest firms,2007,1118,4406250,22.7,743156,180700,13721
0100000US,,United States,53249,Other commercial and industrial machinery and equipment rental and leasing,808,8 largest firms,2007,1346,5784421,29.8,953957,232750,18157
0100000US,,United States,53249,Other commercial and industrial machinery and equipment rental and leasing,820,20 largest firms,2007,1997,7957353,40.9,1522413,362250,27953
0100000US,,United States,53249,Other commercial and industrial machinery and equipment rental and leasing,850,50 largest firms,2007,2566,10385683,53.4,2005601,473664,39698
0100000US,,United States,532490,Other commercial and industrial machinery and equipment rental and leasing,001,All firms,2007,7943,19436056,100.0,4342141,1016814,91766
0100000US,,United States,532490,Other commercial and industrial machinery and equipment rental and leasing,804,4 largest firms,2007,1118,4406250,22.7,743156,180700,13721
0100000US,,United States,532490,Other commercial and industrial machinery and equipment rental and leasing,808,8 largest firms,2007,1346,5784421,29.8,953957,232750,18157
0100000US,,United States,532490,Other commercial and industrial machinery and equipment rental and leasing,820,20 largest firms,2007,1997,7957353,40.9,1522413,362250,27953
0100000US,,United States,532490,Other commercial and industrial machinery and equipment rental and leasing,850,50 largest firms,2007,2566,10385683,53.4,2005601,473664,39698
0100000US,,United States,5324901,"Medical equipment rental and leasing, except home health equipment",001,All firms,2007,1507,3544395,100.0,810306,193817,16456
0100000US,,United States,5324901,"Medical equipment rental and leasing, except home health equipment",804,4 largest firms,2007,337,1867247,52.7,343292,82183,5614
0100000US,,United States,5324901,"Medical equipment rental and leasing, except home health equipment",808,8 largest firms,2007,465,2203304,62.2,425001,102956,7462
0100000US,,United States,5324901,"Medical equipment rental and leasing, except home health equipment",820,20 largest firms,2007,515,2512842,70.9,512187,122818,8884
0100000US,,United States,5324901,"Medical equipment rental and leasing, except home health equipment",850,50 largest firms,2007,581,2759138,77.8,571404,137167,10222
0100000US,,United States,5324902,Industrial equipment rental and leasing,001,All firms,2007,5807,14590609,100.0,3188308,745995,67999
0100000US,,United States,5324902,Industrial equipment rental and leasing,804,4 largest firms,2007,1041,3629583,24.9,608641,144824,11888
0100000US,,United States,5324902,Industrial equipment rental and leasing,808,8 largest firms,2007,1191,4764372,32.7,843352,200712,16499
0100000US,,United States,5324902,Industrial equipment rental and leasing,820,20 largest firms,2007,1793,6543420,44.8,1257064,300473,26025
0100000US,,United States,5324902,Industrial equipment rental and leasing,850,50 largest firms,2007,2181,8417176,57.7,1617932,380818,33713
0100000US,,United States,5324903,Motion picture equipment rental,001,All firms,2007,348,677342,100.0,181796,40626,3684
0100000US,,United States,5324903,Motion picture equipment rental,804,4 largest firms,2007,13,137818,20.3,30768,7364,556
0100000US,,United States,5324903,Motion picture equipment rental,808,8 largest firms,2007,19,207883,30.7,46337,11220,880
0100000US,,United States,5324903,Motion picture equipment rental,820,20 largest firms,2007,33,348405,51.4,94351,21264,1638
0100000US,,United States,5324903,Motion picture equipment rental,850,50 largest firms,2007,65,487752,72.0,129432,28817,2278
0100000US,,United States,5324909,Theatrical equipment rental,001,All firms,2007,281,623710,100.0,161731,36376,3627
0100000US,,United States,5324909,Theatrical equipment rental,804,4 largest firms,2007,13,192891,30.9,34022,7271,536
0100000US,,United States,5324909,Theatrical equipment rental,808,8 largest firms,2007,17,245895,39.4,48243,10242,788
0100000US,,United States,5324909,Theatrical equipment rental,820,20 largest firms,2007,33,335325,53.8,71734,15957,1354
0100000US,,United States,5324909,Theatrical equipment rental,850,50 largest firms,2007,66,456551,73.2,109843,24866,2195
0100000US,,United States,533,Lessors of nonfinancial intangible assets (except copyrighted works),001,All firms,2007,2447,32936173,100.0,2294365,599888,29379
0100000US,,United States,533,Lessors of nonfinancial intangible assets (except copyrighted works),804,4 largest firms,2007,7,11028925,33.5,9287,2740,85
0100000US,,United States,533,Lessors of nonfinancial intangible assets (except copyrighted works),808,8 largest firms,2007,18,14726129,44.7,308495,75766,2730
0100000US,,United States,533,Lessors of nonfinancial intangible assets (except copyrighted works),820,20 largest firms,2007,36,20042101,60.9,421565,103043,4040
0100000US,,United States,533,Lessors of nonfinancial intangible assets (except copyrighted works),850,50 largest firms,2007,76,25151178,76.4,861362,247165,7442
0100000US,,United States,5331,Lessors of nonfinancial intangible assets (except copyrighted works),001,All firms,2007,2447,32936173,100.0,2294365,599888,29379
0100000US,,United States,5331,Lessors of nonfinancial intangible assets (except copyrighted works),804,4 largest firms,2007,7,11028925,33.5,9287,2740,85
0100000US,,United States,5331,Lessors of nonfinancial intangible assets (except copyrighted works),808,8 largest firms,2007,18,14726129,44.7,308495,75766,2730
0100000US,,United States,5331,Lessors of nonfinancial intangible assets (except copyrighted works),820,20 largest firms,2007,36,20042101,60.9,421565,103043,4040
0100000US,,United States,5331,Lessors of nonfinancial intangible assets (except copyrighted works),850,50 largest firms,2007,76,25151178,76.4,861362,247165,7442
0100000US,,United States,53311,Lessors of nonfinancial intangible assets (except copyrighted works),001,All firms,2007,2447,32936173,100.0,2294365,599888,29379
0100000US,,United States,53311,Lessors of nonfinancial intangible assets (except copyrighted works),804,4 largest firms,2007,7,11028925,33.5,9287,2740,85
0100000US,,United States,53311,Lessors of nonfinancial intangible assets (except copyrighted works),808,8 largest firms,2007,18,14726129,44.7,308495,75766,2730
0100000US,,United States,53311,Lessors of nonfinancial intangible assets (except copyrighted works),820,20 largest firms,2007,36,20042101,60.9,421565,103043,4040
0100000US,,United States,53311,Lessors of nonfinancial intangible assets (except copyrighted works),850,50 largest firms,2007,76,25151178,76.4,861362,247165,7442
0100000US,,United States,533110,Lessors of nonfinancial intangible assets (except copyrighted works),001,All firms,2007,2447,32936173,100.0,2294365,599888,29379
0100000US,,United States,533110,Lessors of nonfinancial intangible assets (except copyrighted works),804,4 largest firms,2007,7,11028925,33.5,9287,2740,85
0100000US,,United States,533110,Lessors of nonfinancial intangible assets (except copyrighted works),808,8 largest firms,2007,18,14726129,44.7,308495,75766,2730
0100000US,,United States,533110,Lessors of nonfinancial intangible assets (except copyrighted works),820,20 largest firms,2007,36,20042101,60.9,421565,103043,4040
0100000US,,United States,533110,Lessors of nonfinancial intangible assets (except copyrighted works),850,50 largest firms,2007,76,25151178,76.4,861362,247165,7442
0100000US,,United States,5331101,Oil royalty trading companies,001,All firms,2007,531,1260055,100.0,92634,21260,1485
0100000US,,United States,5331101,Oil royalty trading companies,804,4 largest firms,2007,11,509947,40.5,9262,1798,66
0100000US,,United States,5331101,Oil royalty trading companies,808,8 largest firms,2007,18,666016,52.9,15016,2769,113
0100000US,,United States,5331101,Oil royalty trading companies,820,20 largest firms,2007,30,833053,66.1,21115,4432,200
0100000US,,United States,5331101,Oil royalty trading companies,850,50 largest firms,2007,62,994797,78.9,40343,9427,405
0100000US,,United States,5331109,Patent owners and lessors,001,All firms,2007,1916,31676118,100.0,2201731,578628,27894
0100000US,,United States,5331109,Patent owners and lessors,804,4 largest firms,2007,7,11028925,34.8,9287,2740,85
0100000US,,United States,5331109,Patent owners and lessors,808,8 largest firms,2007,18,14726129,46.5,308495,75766,2730
0100000US,,United States,5331109,Patent owners and lessors,820,20 largest firms,2007,36,20041579,63.3,419559,103142,4046
0100000US,,United States,5331109,Patent owners and lessors,850,50 largest firms,2007,76,24938010,78.7,889733,253961,7937
